Timestamp,Group_Reward,QoE_Variance,Jain_Index
2025-11-07 16:41:24,7.7166,174.2065,0.9994
2025-11-07 16:41:24,7.7182,166.1213,0.9995
2025-11-07 16:41:24,7.7185,160.2798,0.9995
2025-11-07 16:41:24,7.7206,202.7783,0.9994
2025-11-07 16:41:24,7.7210,205.3357,0.9994
2025-11-07 16:41:24,7.7189,220.4996,0.9993
2025-11-07 16:41:24,7.7188,223.8766,0.9993
2025-11-07 16:41:24,7.7186,218.9887,0.9993
2025-11-07 16:41:24,7.7188,220.5802,0.9993
2025-11-07 16:41:24,7.7221,199.9282,0.9994
2025-11-07 16:41:24,7.7196,263.2067,0.9992
2025-11-07 16:41:25,7.7143,174.9531,0.9994
2025-11-07 16:41:25,7.7117,150.5332,0.9995
2025-11-07 16:41:25,7.7136,160.8618,0.9995
2025-11-07 16:41:25,7.7156,117.1636,0.9996
2025-11-07 16:41:25,7.7230,253.2702,0.9992
2025-11-07 16:41:25,7.7224,254.1188,0.9992
2025-11-07 16:41:25,7.7208,253.9478,0.9992
2025-11-07 16:41:25,7.7170,354.0841,0.9989
2025-11-07 16:41:25,7.7170,355.7202,0.9989
2025-11-07 16:41:25,7.7157,355.6207,0.9989
2025-11-07 16:41:25,7.7137,355.9138,0.9989
2025-11-07 16:41:25,7.7179,255.0189,0.9992
2025-11-07 16:41:25,7.7199,316.7074,0.9990
2025-11-07 16:41:26,7.7242,318.2652,0.9990
2025-11-07 16:41:26,7.7245,316.2306,0.9990
2025-11-07 16:41:26,7.7251,300.7701,0.9991
2025-11-07 16:41:26,7.7248,290.6291,0.9991
2025-11-07 16:41:26,7.7230,286.2178,0.9991
2025-11-07 16:41:26,7.7235,282.7897,0.9991
2025-11-07 16:41:26,7.7230,294.7359,0.9991
2025-11-07 16:41:26,7.7239,324.3859,0.9990
2025-11-07 16:41:26,7.7254,326.8505,0.9990
2025-11-07 16:41:26,7.7264,320.4723,0.9990
2025-11-07 16:41:26,7.7263,323.6196,0.9990
2025-11-07 16:41:27,7.7256,303.6943,0.9991
2025-11-07 16:41:27,7.7262,305.5443,0.9991
2025-11-07 16:41:27,7.7260,306.4716,0.9990
2025-11-07 16:41:27,7.7260,306.4716,0.9990
2025-11-07 16:41:27,7.7259,304.3286,0.9991
2025-11-07 16:41:27,7.7262,305.5730,0.9991
2025-11-07 16:41:27,7.7246,317.1764,0.9990
2025-11-07 16:41:27,7.7254,297.8666,0.9991
2025-11-07 16:41:27,7.7247,276.8379,0.9991
2025-11-07 16:41:27,7.7249,277.9531,0.9991
2025-11-07 16:41:27,7.7270,263.0070,0.9992
2025-11-07 16:41:27,7.7279,243.5220,0.9992
2025-11-07 16:41:28,7.7269,218.3302,0.9993
2025-11-07 16:41:28,7.7262,215.6884,0.9993
2025-11-07 16:41:28,7.7243,228.0136,0.9993
2025-11-07 16:41:28,7.7233,249.2364,0.9992
2025-11-07 16:41:28,7.7233,250.8427,0.9992
2025-11-07 16:41:28,7.7225,246.9148,0.9992
2025-11-07 16:41:28,7.7228,244.9047,0.9992
2025-11-07 16:41:28,7.7223,256.6012,0.9992
2025-11-07 16:41:28,7.7212,228.2577,0.9993
2025-11-07 16:41:28,7.7212,228.4919,0.9993
2025-11-07 16:41:28,7.7226,222.9972,0.9993
2025-11-07 16:41:29,7.7224,225.8438,0.9993
2025-11-07 16:41:29,7.7246,281.8725,0.9991
2025-11-07 16:41:29,7.7230,280.1049,0.9991
2025-11-07 16:41:29,7.7224,282.3950,0.9991
2025-11-07 16:41:29,7.7224,282.3950,0.9991
2025-11-07 16:41:29,7.7222,276.0626,0.9991
2025-11-07 16:41:29,7.7241,279.6947,0.9991
2025-11-07 16:41:29,7.7246,277.1012,0.9991
2025-11-07 16:41:29,7.7244,282.8989,0.9991
2025-11-07 16:41:29,7.7250,300.9715,0.9991
2025-11-07 16:41:29,7.7248,300.2857,0.9991
2025-11-07 16:41:30,7.7220,320.1333,0.9990
2025-11-07 16:41:30,7.7217,326.6324,0.9990
2025-11-07 16:41:30,7.7209,301.1324,0.9991
2025-11-07 16:41:30,7.7225,311.8910,0.9990
2025-11-07 16:41:30,7.7256,289.7844,0.9991
2025-11-07 16:41:30,7.7258,283.7581,0.9991
2025-11-07 16:41:30,7.7266,305.0076,0.9991
2025-11-07 16:41:30,7.7252,299.0833,0.9991
2025-11-07 16:41:30,7.7235,308.7536,0.9990
2025-11-07 16:41:31,7.7238,302.0232,0.9991
2025-11-07 16:41:31,7.7220,250.7845,0.9992
2025-11-07 16:41:31,7.7234,260.1391,0.9992
2025-11-07 16:41:31,7.7249,251.4132,0.9992
2025-11-07 16:41:31,7.7249,251.4132,0.9992
2025-11-07 16:41:31,7.7238,226.8364,0.9993
2025-11-07 16:41:31,7.7238,226.8364,0.9993
2025-11-07 16:41:31,7.7241,226.1084,0.9993
2025-11-07 16:41:31,7.7241,226.1084,0.9993
2025-11-07 16:41:31,7.7167,121.8256,0.9996
2025-11-07 16:41:31,7.7164,117.5461,0.9996
2025-11-07 16:41:32,7.7164,117.6417,0.9996
2025-11-07 16:41:32,7.7162,123.0891,0.9996
2025-11-07 16:41:32,7.7166,126.4315,0.9996
2025-11-07 16:41:32,7.7146,107.4910,0.9997
2025-11-07 16:41:32,7.7119,106.2986,0.9997
2025-11-07 16:41:32,7.7122,101.5636,0.9997
2025-11-07 16:41:32,7.7169,175.1142,0.9994
2025-11-07 16:41:32,7.7116,169.6248,0.9995
2025-11-07 16:41:32,7.7087,182.8124,0.9994
2025-11-07 16:41:32,7.7095,171.3869,0.9994
2025-11-07 16:41:32,7.7070,114.0145,0.9996
2025-11-07 16:41:32,7.7100,119.2939,0.9996
2025-11-07 16:41:33,7.7148,102.3976,0.9997
2025-11-07 16:41:33,7.7141,114.1261,0.9996
2025-11-07 16:41:33,7.7186,206.1493,0.9993
2025-11-07 16:41:33,7.7227,217.8760,0.9993
2025-11-07 16:41:33,7.7232,215.9675,0.9993
2025-11-07 16:41:33,7.7231,218.8605,0.9993
2025-11-07 16:41:33,7.7221,199.2018,0.9994
2025-11-07 16:41:33,7.7230,206.0373,0.9994
2025-11-07 16:41:33,7.7232,205.3307,0.9994
2025-11-07 16:41:33,7.7232,205.3307,0.9994
2025-11-07 16:41:33,7.7219,181.7920,0.9994
2025-11-07 16:41:34,7.7203,168.6109,0.9995
2025-11-07 16:41:34,7.7184,173.1530,0.9995
2025-11-07 16:41:34,7.7179,183.8734,0.9994
2025-11-07 16:41:34,7.7190,205.5397,0.9994
2025-11-07 16:41:34,7.7196,210.3735,0.9993
2025-11-07 16:41:34,7.7181,219.3987,0.9993
2025-11-07 16:41:34,7.7186,208.5833,0.9993
2025-11-07 16:41:34,7.7169,173.3339,0.9995
